index,M1100 Cement Industry,M1200 Food Industry,M1300 Plastics Industry,M2500 Construction Materials and Construction,M2200 Automobile Industry,M9900 Others,M1400 Textile and Fiber,M3700 Sports and Leisure,M2328 Electronic Components,M1500 Electrical Machinery,M1600 Electrical Equipment and Cables,M1722 Biotechnology and Medical Care,M1721 Chemical Industry,M1800 Glass and Ceramics,M1900 Paper Industry,M2000 Steel Industry,M3800 Home and Lifestyle,M2100 Rubber Industry,M2600 Shipping Industry,M2325 Computers and Peripherals,M2324 Semiconductors,M2331 Other Electronics,M2327 Telecommunications and Networking,M2326 Optoelectronics,M2329 Electronic Distribution,M2330 Information Services,M2900 Trade and Retail,"M9700 Oil, Electricity, and Gas",M2700 Tourism and Hospitality,M3600 Digital and Cloud Services,M3500 Green Energy and Environmental Protection
2020-10-12,1338012.4463143647,1292652.8372164587,1568585.452623084,1675312.1576916846,948580.7908531412,1086402.1650019211,1612091.2942399427,1484660.8986343904,5948461.838426896,1583322.7971943708,1531622.805686538,1337630.164691125,1174660.2167474192,1074563.14098848,1561415.5267014573,1796527.5023215644,2383559.258428344,1040688.7953343492,1188088.7841217257,2091635.1187407458,3477567.2846499407,1891660.5006207072,1101346.031524358,1951430.1400634262,1315789.2929134779,1674880.3674084044,1050083.4224899653,1313802.3432847983,972014.5578262282,2963213.3629851793,992056.0575756977
2020-10-13,1333771.2779653468,1293852.2563467452,1568417.8910019097,1662695.4798817642,946444.0953838563,1084753.4180519679,1625155.5151280155,1504484.7564012066,5909049.053311897,1593261.5273330742,1520469.5390218953,1330505.7073741525,1171521.6230734452,1070904.12124177,1569074.4141407236,1785037.708874,2374427.6216133093,1040504.5234737007,1203547.1264422839,2073237.7287992043,3515262.6799957124,1922022.2914117977,1092804.330647102,1972834.249227994,1321632.9494547613,1662195.7842326039,1045474.8979191874,1313169.6044076525,963778.2367591448,3052447.8781256475,988111.6929501327
2020-10-14,1338025.9755256476,1292124.2282062992,1590034.3583772522,1669265.3234877076,952100.1586616554,1094977.7357075952,1623114.9425734312,1501064.1909188048,6027703.857780734,1599620.1709951186,1537846.2058107106,1341076.6145580786,1172079.8134662819,1119850.8737803549,1559929.4557967624,1807625.7564939011,2390822.6327585955,1043029.7320116368,1201196.6749842751,2114422.3976119207,3579877.206336929,1961139.4133186862,1097208.7195355657,1989613.2498244909,1329756.3413592512,1668344.723863366,1042691.1073886238,1313236.78699122,959387.0406262446,2962961.180638376,994326.4627042606
2020-10-15,1338025.9755256476,1288454.829841858,1602294.838266027,1659443.0464109108,948617.8931013145,1106717.1886699914,1616298.0146818543,1498664.220557087,6034866.6023522075,1592843.638963869,1552251.3050096422,1331865.3437163462,1167182.7692295678,1090591.2603239513,1560862.1481619892,1800042.1574667643,2372732.3455588687,1031805.3456552429,1196962.9996355886,2095433.2100513838,3476906.855345386,1953482.6146307567,1097054.3057537694,1970101.7591028218,1327850.8298372605,1668727.5045717082,1032082.9737518096,1309913.3288084723,950322.4208302619,2862138.2672836212,1001700.6624754368
2020-10-16,1335903.7074195107,1290818.4216224563,1602985.465763036,1657627.0341099126,948529.012732049,1104218.5314713148,1630338.895625084,1482325.224124649,6050145.076925679,1582773.4305729354,1539373.8274283886,1327337.645371131,1165054.0852333247,1083178.9259850308,1553414.0638803,1770215.369355492,2351206.9698352977,1026838.6774711795,1202330.1162586643,2068133.1161659139,3403828.588549031,1938976.080076733,1086538.8686862483,1951790.751418017,1321674.2541183897,1671955.3391719945,1029099.931076713,1306379.3838225773,948189.1341251441,2850935.7465793956,1007849.2271202873
2020-10-19,1346565.7254594078,1296496.743975744,1596913.2674229627,1671377.6745259184,962173.2101270884,1105347.3399653179,1632255.9584262257,1496218.3033466141,6146248.946404445,1600343.1853065647,1546639.1145128445,1337592.9739599833,1179241.7683886604,1080170.2399201004,1563334.768293274,1777413.2638992073,2376864.837447174,1037376.5816536384,1206356.9946403287,2088058.2595662603,3451386.4264148357,1935797.7377723765,1082833.934617172,1991295.0055553683,1328093.164362558,1685141.0399407444,1037617.2659794021,1312291.0586876986,957272.7708790683,2854679.7639698605,1006835.6389282837
2020-10-20,1340208.7521969744,1291152.589847204,1598437.2697452023,1662130.7390398057,962614.8378463305,1109838.590961165,1632741.2441368375,1499818.5843462576,6073911.697570531,1610566.7743228534,1538204.9619822796,1339235.8573437354,1176511.7142757077,1084793.7751286293,1566726.7408378038,1755072.945581759,2361619.407955435,1037108.6484599317,1211534.1016748273,2068988.6139766255,3435869.6983639486,1914010.2724822822,1067801.475651678,1981240.548331425,1326189.886647101,1682399.7132166093,1035003.4120606768,1304908.5517215244,955743.6807156237,2856427.1610762253,1001409.2243397257
2020-10-21,1344463.5430345251,1284159.8388938429,1598943.5135914236,1660914.9537607385,961126.2585411858,1112773.5474282324,1635875.9525501858,1519811.2174174788,6067994.870079375,1619221.7211247145,1531351.7157992842,1348665.5682983452,1184587.1198663246,1095295.067685823,1573357.1708832653,1779536.1170873041,2358897.021821208,1041378.5977443717,1214527.6633798806,2051925.887016694,3453946.387345683,1892940.8575203521,1073569.596466296,1983762.827156845,1327386.1250814993,1687004.5125306896,1036174.8814197893,1310189.0914930464,965278.5111053174,2901808.2679951643,998672.228650513
2020-10-22,1342341.204346671,1292256.357814415,1609599.7789872603,1665196.0789095967,971249.8732046095,1116694.617279274,1626001.024722666,1529696.903702994,6097223.819714361,1615351.9415957204,1526343.6443770432,1341724.195043331,1185717.527231966,1081726.7922237678,1576929.6467316537,1750174.479604467,2350517.4377436815,1033276.3723400922,1213242.0008422143,2018149.585515844,3448236.9651991082,1874346.056788985,1071444.5266343907,1968367.0707825802,1343303.004540273,1692698.424558243,1038435.3082252573,1310359.6226016965,966872.008479785,2928497.915398626,996607.8909587592
2020-10-23,1342341.204346671,1290913.5980864067,1610016.9577890032,1659324.197201402,969795.7942580286,1119483.2008166476,1635178.1989368417,1534535.7414332097,6082062.713884714,1612573.1166115515,1544756.617062792,1334972.9188699282,1192763.2390834205,1091565.9362024397,1582052.6585594215,1746678.4774508555,2366236.6939063207,1045987.797126684,1223361.4802081382,2013197.01919686,3434774.870742682,1889138.4843001477,1065828.7864000835,1961324.7599694163,1330820.4656662866,1690060.2796564277,1038497.2497203235,1307751.1231673567,977363.5631467105,2859959.182255084,998175.108341307
2020-10-26,1344466.9039188414,1289402.3699657645,1598762.3708247573,1660730.7095338188,971789.9219901828,1108413.4356351732,1631437.9766165754,1517458.5376890905,6097043.102012744,1600229.7901411953,1558478.5102340423,1315066.4430910554,1192525.7358401783,1098650.531234662,1607149.9196001631,1737407.406338728,2358819.319316967,1059401.2362422498,1263294.405219654,2028296.5321780213,3447548.566903176,1891323.7299603925,1087141.232397964,1985503.423374997,1335880.0110551019,1680494.424527803,1040241.364043343,1305738.7301852442,984219.1180344075,2778782.9137999276,998386.9734062569
2020-10-27,1342344.559925574,1289950.3533474628,1609415.0165537477,1664701.4563497398,965812.9625534487,1109723.224279204,1650389.107920085,1530278.2840310384,6091545.197279484,1598262.3338322681,1555712.6650386949,1314298.4581602854,1192913.0004838246,1095829.4084889991,1640486.7982064073,1766902.3373694846,2344610.5048781233,1052319.726764316,1250966.892447217,2032683.3348764551,3450296.4385073027,1861927.09373314,1101705.8562852433,2010452.9936878004,1334983.8042641035,1675266.1446519373,1036711.7960578016,1308279.5194826426,977095.4143060467,2818636.350651374,1000934.5864525252
2020-10-28,1340222.1746749263,1288116.3495374338,1608342.7032528438,1651933.9688303522,951940.3431345307,1101357.5422878445,1632427.753908684,1519899.2642115324,5995026.546412256,1596299.3862156274,1554256.8345073601,1301244.773324669,1180554.2032008404,1079287.0843615897,1618335.9160087474,1772502.7452386385,2343613.149135887,1043245.1817529012,1241457.453603519,2011418.3055745242,3378188.9870077088,1861471.370286207,1101115.607022696,1998314.9254568592,1331164.321115477,1665509.0740758826,1037296.3169277756,1304301.4925428322,979499.7104945679,2780938.839420358,993931.470617132
2020-10-29,1333865.096675119,1286397.7786724425,1615732.6279058305,1641308.9119610835,937805.8621407674,1099632.3181323984,1630389.1429034949,1526433.425508161,5874950.340610042,1586282.2657661948,1548814.3891950487,1298799.0119588447,1176486.8753142187,1075057.7837274598,1600661.820174631,1765879.8592321076,2318121.658490111,1039298.6508247548,1240942.667887421,1988369.4759756438,3439875.630910996,1855172.727339547,1098323.109206385,1999502.4735202335,1325506.5600295833,1653306.249170043,1027697.9695357886,1301218.3185134018,969042.824358749,2769724.9591584653,990512.4926538812
2020-10-30,1329623.7123948145,1277946.644353436,1598621.148593585,1626013.096026312,926078.4106532075,1098188.311999579,1634703.759311552,1520954.1383989556,5789884.70733942,1568078.3474919407,1539238.209957971,1286540.671733841,1168283.909509672,1065305.7920224352,1584108.3725274636,1747772.5968696408,2307232.7071037455,1027086.4992501234,1232000.1090898234,1969540.3646000545,3397246.240464443,1841275.1235489347,1081800.9473238857,1979835.7369057229,1314032.123717202,1641949.9842850608,1013027.246618303,1295536.9259787,966291.480014262,2701659.118638081,982860.4858147387
2020-11-02,1331749.5123670106,1272981.2211456993,1596373.6225490142,1612145.680335798,932324.2005606672,1098651.082577124,1644221.0452192354,1517587.4475752024,5738705.715290713,1562655.7836171486,1522160.9785423293,1291811.6283204786,1170674.7966334498,1059107.1762453378,1578157.9983508694,1750608.0666883886,2309414.8312310297,1023930.3489712726,1236878.628261069,1940243.0374459284,3329432.1519900453,1829631.259732464,1076952.61409068,1996099.6341710784,1303223.7690835716,1634378.5787203088,1018750.0367227029,1298535.1428853325,959680.3524227766,2632253.1050983076,982015.3581556658
2020-11-03,1336009.819904634,1278089.8600019272,1605450.375622234,1624155.3856729888,940216.9598763759,1107522.8483694314,1665010.9314532613,1529433.9383483918,5869418.027584579,1587389.221422824,1534761.402391703,1301756.455374239,1181621.1762212568,1081578.4010459213,1583008.8097870557,1766060.8794621052,2322349.9289291394,1038208.9914523868,1252947.2675891677,1961979.7831809071,3331841.408679532,1856402.8660808066,1087694.556855355,2002659.6487800155,1316677.8306844435,1649339.7879478724,1024435.2729798127,1306941.144880866,970637.8129748253,2637999.7817145595,984464.0461398618
2020-11-04,1342407.1775697148,1280214.8811137457,1600644.5232145716,1623583.405197481,945023.1841719304,1119647.571924824,1669763.6052983385,1548569.0788125186,5910820.225235285,1587881.2033638107,1531811.0448363512,1304551.267027769,1184768.144301746,1078593.6449200131,1583408.305876287,1766695.4386194537,2333058.205009497,1050386.9365391578,1272495.318888434,1963153.3572361378,3324275.533523834,1857315.2788784471,1088148.205350151,1983452.4903692338,1324313.3883243948,1658840.633937071,1028969.6631362116,1302275.3474223153,969058.2456894327,2576176.152022796,985314.5619328257
2020-11-05,1338159.1520504523,1287638.7010006912,1603837.4557625006,1630118.3994403088,948506.5390507239,1122982.599357076,1664774.0605083443,1549868.58112594,5896191.244853988,1592497.9629730298,1545857.6655049624,1311625.2012772975,1183625.2946344535,1098447.8386317159,1572994.3048729505,1766230.4118552846,2329889.098075173,1051642.8971530655,1257910.4073242163,1963317.369006507,3382954.876502655,1882199.3581656443,1091428.1875401344,2009018.8233040683,1325719.4776996921,1664346.0391149216,1027912.8164520066,1297701.5526381051,964477.5901382862,2620354.904044019,987251.1277182075
2020-11-06,1340288.2145482653,1287695.985898917,1606394.2014837353,1636780.1524262978,945028.0555332497,1125832.0172263312,1684126.202147021,1567944.3975633383,5926303.859977896,1587717.3241004504,1555154.421774831,1313220.052740954,1185271.7256869061,1109807.7917116417,1585327.4018710854,1761569.1657258887,2358055.74022744,1056767.467092629,1264558.4701131438,1974062.1339957018,3374985.2652393957,1893348.0907351961,1088142.831245597,1987856.2068579225,1328225.052983355,1671215.431201348,1023295.9427106488,1302168.5313196094,963997.5458722746,2586280.388105361,989713.0604250443
2020-11-09,1344549.7631045778,1295540.838970333,1632035.215972234,1637883.0856635254,956568.3294017836,1134889.378192683,1703116.2952973521,1594670.6334398342,5976494.37001862,1606571.0109685569,1560398.8998544428,1327408.0629901802,1192226.5823588588,1113725.03318804,1598504.5551327649,1770613.975539084,2395030.9100475307,1072026.6388042958,1296192.4024537809,1990196.7956870818,3417326.18487348,1918061.3290097609,1102198.946555837,2019684.9995633434,1345802.517042052,1693601.4754526648,1028935.5206369088,1308095.8059288887,974358.8339099186,2659207.9616921595,992161.5369519559
2020-11-10,1392177.1323357094,1304288.0554037313,1623219.2641934706,1637046.2044272257,968943.9517477364,1128805.8066414066,1698929.3439440867,1576819.7620039505,5945252.447366038,1606681.8332040568,1548194.1442288216,1318510.5283319382,1198966.6177779182,1115896.7898737662,1582419.0804843658,1771164.0125997537,2399705.959326911,1072638.6438565755,1298340.4847454547,1994058.938889395,3371954.677838173,1892967.703830272,1085868.3806678262,2008333.9030702012,1346088.9783795413,1683877.0872959262,1033971.4262607291,1323752.2381861287,1020592.7289807148,2637320.8138682498,988712.3239663016
2020-11-11,1398577.8163473913,1316306.8169806171,1671697.8623337657,1656049.4607363082,991258.499248316,1133602.3703347498,1712753.3134563854,1576645.2805992255,5969472.643304954,1632908.7316264722,1563422.931344963,1318203.3046468173,1205991.7653175162,1130114.4553793727,1610930.8146499887,1791912.4581849354,2419854.297784942,1098005.6641806003,1305324.0926601014,1991844.2642614273,3349563.3335882537,1879299.0459673228,1081817.8213475954,1980917.3457955674,1353527.8532022783,1704110.0882042642,1055219.4672535576,1345605.6977687534,1016288.2521198342,2717282.310277962,995404.5235652118
2020-11-12,1402841.7185570179,1319253.83209654,1651390.24510648,1652131.4679393298,986266.5420649204,1122604.5840720248,1702875.4321827327,1557110.5608941147,5949653.007024191,1615476.3851685731,1566808.5893734065,1306999.2734323824,1196381.6903323084,1113124.6789624302,1593566.9759094527,1774833.239270551,2400241.655405898,1089342.1080871033,1284411.1370340735,1957230.2465539097,3337141.2854339005,1852616.0553099369,1061794.8403017316,1955790.2262826134,1342628.161214156,1706996.9956925919,1044658.3278894844,1335983.7862797752,1007336.0384499546,2801824.8743017414,995825.5794166536
2020-11-13,1394352.6372191813,1324290.7798454298,1655955.7841084541,1646859.7127601695,995648.8587592714,1125487.409246293,1703536.0003627695,1567194.3750291609,6032258.734629731,1613770.8375824715,1566622.5048775107,1313121.476791336,1203237.1962502738,1113288.707730896,1605319.4719858835,1772417.3997206513,2407223.227054445,1092402.6222447522,1278884.2835358502,1969481.386237555,3320142.7146151736,1868050.012541708,1052730.2248409737,1955210.0680546158,1353621.7631443965,1718189.0187530124,1041504.9724554381,1345079.8049030183,1017439.5899010686,2783459.9583904557,995308.2542942194
2020-11-16,1398616.6578363972,1318326.0809456946,1656310.0821848137,1642000.3786190548,1000043.8089014916,1132486.3836852317,1697553.5448963286,1564978.7128397913,6127834.3995191455,1614996.622497301,1569029.6351775283,1324623.1415016416,1205719.3703372101,1121634.1895155597,1616032.1887575001,1784100.438175295,2417089.6079127956,1089988.3832425766,1286294.343360753,1988631.7286741082,3328804.207696329,1860676.7647762236,1055315.8474218305,1960992.6871835482,1356508.6438165386,1725784.9167975113,1041275.5335025805,1344430.3137392616,1032856.658215219,2713835.8545132135,999638.2947634278
2020-11-17,1409301.0548601274,1325453.334149652,1648285.4099972686,1647880.781434653,1006404.1491891227,1136030.3956376147,1706751.9568498097,1556740.5559192952,6195286.787199476,1614434.388932817,1571115.6088417347,1327578.1683867828,1205058.117518562,1150759.973257428,1600724.4615101446,1797979.6136923803,2419572.991322637,1098819.6638959518,1298013.210237608,1978947.7081250134,3401880.8575052624,1867827.1430281189,1069739.4869275037,1983016.4432988802,1360643.5953319108,1720717.4954029967,1046681.7131788004,1349278.3996624558,1042358.0235481493,2643173.5259968196,996534.2718861762
2020-11-18,1413565.0662164015,1321795.2400972228,1661008.526249493,1638265.7745048378,1021736.0227592065,1128553.1396463146,1706364.577584035,1567490.2559261422,6192176.8586779665,1613653.5565081027,1578427.5906352375,1352390.9205096771,1208447.5410274505,1153755.0637708774,1598344.8842459777,1801460.3412173516,2453563.9622124988,1099418.6940198075,1325240.213990369,2005425.5412372735,3406382.687657271,1881823.0086173553,1085165.2329641648,1997876.5415046124,1366861.1500537905,1731647.0457590828,1048770.323349661,1354955.408171735,1052928.7680139586,2684192.89218222,997562.0556855036
2020-11-19,1415695.5494812983,1319235.2481810127,1678988.3684471804,1634233.6775687695,1020939.7286057074,1119991.665697485,1707214.0679095157,1568423.194837923,6131687.824335447,1619602.0769521322,1576220.6170349375,1356124.5689419387,1213612.5936480365,1156750.154288693,1597086.4123633471,1800202.355592749,2496196.159695807,1101056.9239827606,1325466.350996987,2033685.9921538148,3451628.035168572,1885580.8954217979,1089285.5573126595,2017705.7773813982,1364596.3880818372,1737698.0803779578,1044899.7598546519,1360537.3608821256,1061269.4488823107,2680619.544791094,997001.1870963804
2020-11-20,1411444.2647770431,1317282.5069301885,1674406.474518433,1631942.4046260188,1018915.7287228792,1118563.7216713065,1684579.363459358,1579269.1550248747,6104888.441077504,1609038.649650424,1576922.858991553,1351991.668747101,1209914.6882582656,1178483.450272322,1601093.3641805584,1834470.13623792,2505943.0449844026,1128703.40097287,1329489.9240642225,2042213.964776776,3488137.703536593,1888766.554752227,1091421.4431509287,2053914.128179882,1380299.871056447,1743927.9033837887,1038949.8728319679,1359055.937829997,1053949.34486444,2646279.9969091476,995356.2640595975
2020-11-23,1415708.3930700512,1325792.1455716467,1700282.3075944015,1654956.7562346717,1024353.112730612,1119385.1523003778,1688267.500521742,1582468.7075784784,6114940.636036933,1605358.1490747181,1591107.614994947,1351837.557361274,1216399.1220695956,1177398.3397650174,1600565.6506169932,1899346.9201687302,2519004.535997669,1142095.222150532,1343362.6850503187,2063473.5465422128,3565398.8387077334,1918770.7653583428,1092454.222424275,2043328.6919329881,1391283.242545195,1745090.4273940213,1047608.5663334256,1363608.5159042622,1051812.318596832,2631204.7430499867,996103.8575013608
2020-11-24,1428539.2638745962,1319231.3577473126,1682183.1945450734,1653322.376723594,1016450.8346041574,1115661.2542451078,1683151.2688310111,1560085.9144988635,6125235.995113876,1614221.6886713754,1588860.1364644712,1341325.8038547423,1212159.6614098272,1170839.9378078491,1600897.4933884882,1852809.9716120115,2505654.8545760447,1130122.0678915803,1337626.3445183756,2057751.0994946256,3626606.511479211,1920949.8907596364,1088587.7502803637,2056165.5700816296,1379603.4590171305,1736677.7452507033,1064313.7964032695,1359665.0873996967,1043897.1328571743,2618064.604061262,997091.1926416047
2020-11-25,1434940.3584373028,1320580.0013924204,1682636.1401327772,1665750.8628270584,1025350.7319675692,1107228.9262897456,1681555.3761533014,1568080.5322282107,6153414.747019035,1629667.4882653896,1603147.6211290993,1338282.1252893428,1212085.386758949,1189698.2048629618,1603974.6244150535,1924581.5848203835,2499809.8501089676,1137745.9140075417,1369810.9379715172,2053184.008422576,3633119.277610901,1917043.5339799495,1085394.755395306,2072385.6092251563,1364518.8750509662,1747385.4784240467,1074353.487000597,1370396.4795740743,1060293.1634075611,2650698.903487947,1001442.2119418094
2020-11-26,1437070.947064422,1321371.9666258434,1686785.5183612881,1681011.0126148353,1037071.3543009717,1111998.5723142386,1691962.346834191,1568850.0044717002,6249828.601174264,1647009.984881817,1623084.1174314227,1338252.8441570408,1223408.7202390374,1209993.7647552427,1622170.6381038688,1990746.472619895,2502977.606948666,1152548.765230372,1377087.7934757364,2057922.3866601803,3632872.8393130708,1950518.116196885,1093087.0562560249,2113054.351995002,1384195.37008244,1757907.9624475194,1087161.833723936,1378615.1478091897,1066192.8683965928,2647563.8838879173,1006055.4901874745
2020-11-27,1437070.947064422,1317330.6360758191,1674716.114806683,1709320.4666050028,1041313.4654934608,1117991.7736680477,1684620.9977442278,1575520.2563260363,6371021.910619993,1681940.5557680025,1653199.2582491532,1346988.4265035552,1223891.5525220667,1224052.791996225,1635686.189099579,2049200.2824270616,2513768.36737549,1150441.4298421678,1384065.4100358272,2090105.877612824,3638374.562666655,1954236.303193275,1106936.2741281071,2144892.0622405233,1405423.4766419795,1759926.1910511602,1087922.8326688719,1372820.8419345021,1076231.2083953316,2684393.686834398,1007729.3609546032
2020-11-30,1441335.20002813,1313317.6375874784,1686124.6017730078,1748081.6334937764,1040676.3668326644,1126295.0852306704,1696901.7736345655,1568598.3793153125,6444670.0219597835,1685489.9794372614,1689505.4749084138,1357122.3929487388,1222455.1277640786,1251557.3691360988,1644064.623862731,2188833.917277831,2515959.089222223,1152488.6189752321,1377398.0546541403,2090180.549812295,3695796.241143919,1936338.4867082904,1104025.1270562762,2154363.068245658,1434731.6477024548,1767810.0437415761,1084657.5080555163,1366626.538027063,1084772.1430321303,2723386.6010210062,1009390.1930984018
2020-12-01,1445599.3699179364,1319785.3253375322,1715663.7034820362,1751067.8561049788,1045986.9254191385,1127948.8138673804,1688779.5963397361,1561779.2747927546,6499654.456373959,1683219.0161079254,1674977.019580661,1348162.264041802,1230725.1881571237,1271211.9837188048,1638061.9942843285,2178369.5445540925,2511444.0811623745,1158524.60577151,1359861.25806278,2108782.1847286825,3711019.543389517,1931857.5150511013,1114547.633302122,2196423.869248794,1450666.2339342132,1767331.577538967,1092015.8380799908,1372304.1988008807,1088372.7974742802,2751326.5852393312,1005761.0261053236
2020-12-02,1445685.611830141,1321807.8040453806,1728633.876534952,1742416.3232019625,1037795.278363764,1132393.070510815,1678896.0071092206,1548207.0402874881,6461504.44640166,1689772.9866879191,1670555.035768674,1344833.503109803,1234656.1836118978,1249904.7441955768,1627625.011930854,2143812.3380491766,2495289.188798593,1165715.9820491604,1359927.4792322582,2143955.5326394164,3758913.923625974,1908324.2480613182,1102609.2997032262,2180982.592019465,1458812.6787196598,1765816.1308312824,1103385.3208995783,1367680.6182580304,1083313.11593329,2741580.285216718,1006423.0084855688
2020-12-03,1441741.3092713759,1320677.540872846,1703811.086176362,1722493.893758342,1025949.3765175692,1127137.7622994757,1680578.0106677243,1541937.6479824933,6418663.115679488,1698432.9893964052,1677390.4965140335,1352636.8075102053,1229031.8831533343,1245014.8329852908,1615932.3210676205,2128099.359644355,2494693.7270397334,1164983.8764361655,1363541.7848470835,2142979.8209929676,3854164.5746765034,1906336.575990197,1090505.8028229494,2165263.2406501006,1442610.7606115271,1761893.6036646622,1103584.795948357,1365731.6116576649,1085828.9239992357,2692326.519254805,1016565.6233354321
2020-12-04,1445696.4322122063,1324768.2916889386,1698684.7385996652,1725035.5423549847,1031080.6153270152,1120667.9500895021,1677805.3624299665,1543736.3745751572,6424700.601549759,1690566.340932448,1686265.8683764732,1344874.9046812467,1238591.256791218,1268718.2805290634,1619142.8052542638,2160120.069811181,2490482.7816021806,1173648.9596446808,1361880.7708859749,2144418.494362742,3936712.641887848,1923448.1856578386,1086044.7168786156,2188601.81689327,1449877.1820815597,1762896.710589205,1119649.9538891509,1376039.311860467,1089598.2607422415,2665614.3774153385,1017159.6381331105
2020-12-07,1441752.1001319045,1304275.257663671,1672441.6076895895,1732033.985342163,1019513.2360687844,1116414.7181524811,1659930.113791213,1552667.1773782098,6394064.395929846,1689209.9330353388,1660345.6214894254,1328741.1877371403,1240138.8654001323,1258076.3631971711,1607273.1908971618,2144214.4747125637,2479606.5262681297,1169179.9749031374,1360878.6115825435,2170748.74191776,4049348.815425569,1957742.358209474,1079159.9030278823,2190385.3371717557,1461051.0773435666,1757140.2724432172,1121314.4522507172,1374632.907469137,1076402.571024693,2656765.74877448,1006837.6425208792
2020-12-08,1437807.6914254224,1295142.0053212107,1670966.1165132953,1695615.4647190957,1022414.8027201359,1112440.4170944009,1665519.2408577807,1558446.8566592594,6415212.427938359,1677243.225559893,1640420.3507395554,1332299.157664298,1238662.2003770142,1249399.3041085221,1617667.7154737783,2161856.3306837957,2486711.916903292,1168572.9182749449,1400340.0516550147,2178970.4411787326,4074094.228242691,1978915.3752993231,1089110.521776639,2214776.988716127,1466906.2143684148,1774475.829100537,1120734.8761702338,1372218.6948192895,1069450.982816078,2673581.8907277524,1011142.2628763496
2020-12-09,1443744.620202826,1299518.5708225823,1684085.5498771581,1686383.3049483437,1027997.793058896,1115092.4317223083,1660495.2588141768,1547305.2813221419,6494963.456431115,1678213.7892141633,1622612.9095749801,1330977.441727673,1240715.5114685395,1243832.978987308,1610714.7902334593,2161438.637866016,2494002.5856299396,1168400.5963329202,1410962.362725299,2181840.9375525927,4004735.654374598,2003013.0482452943,1092036.8169185526,2245189.3432143643,1472174.9567692222,1769054.760227902,1121929.102867488,1380041.2414722238,1080540.9419797503,2652023.7074116496,1011508.2271932075
2020-12-10,1441771.077482147,1295427.535146644,1684420.323690953,1689093.5810649674,1020669.1971758979,1110736.0678425604,1659178.661454753,1545713.1777214566,6459622.875780082,1691233.4386091225,1615145.0266170497,1321618.9395625358,1240454.256380139,1239279.6914724081,1614807.7938306164,2216156.130114846,2472865.645204109,1166265.7091610967,1396827.7270316188,2145140.063214071,3864349.3518417072,1973132.9574662258,1077924.5975850774,2190548.975184104,1453709.9925457886,1756801.1236408567,1112352.073783065,1369585.173733824,1082611.8290654283,2632888.0002770815,1013125.6449899975
2020-12-11,1431930.1887773988,1290148.2944839522,1659294.1094216548,1682014.7121167395,1011467.1374689683,1111536.6676776474,1647552.1451949172,1524106.8803777583,6444456.223546617,1673319.417272726,1595321.1671176457,1303973.4016698457,1228417.97365511,1219906.5077719502,1602003.265206085,2215744.9597625905,2469472.0842868146,1149108.2791766622,1376008.290122216,2099050.4771718816,3855148.2466774792,1955692.7939818136,1061107.434587746,2192993.6619596193,1464601.6705899646,1749490.9725834783,1095975.7934681682,1369604.0688819115,1069948.2496681104,2628203.3203930478,1007409.247995327
2020-12-14,1435885.5239536513,1290595.8065756366,1668632.7707278663,1703718.383802286,1010473.2537598957,1091429.7386058802,1655177.4798223767,1525172.8278391743,6455757.5558364,1690850.2480368824,1615510.9216198525,1305273.4278307515,1232888.2117634565,1247644.944273593,1618873.171099042,2238696.884581181,2480871.7487809206,1164775.7014850918,1424207.5925449925,2108008.4765421567,3887000.7482794914,1985008.577034658,1061683.9986094597,2192829.4675373067,1457679.6425236615,1764884.3683947495,1097395.7369560478,1371563.6463569063,1080099.308624691,2631159.7048492217,1006635.6578723263
2020-12-15,1428007.3439926119,1282613.4768668811,1647876.5025022104,1692808.028354011,997300.5512235768,1090588.390108389,1645968.0716127974,1511127.658015614,6316690.953555907,1669994.9553126588,1591397.6990155904,1289121.5593483667,1222117.5234202305,1232223.6849489226,1639494.723409332,2281883.366110333,2454623.9952759184,1151299.5995167254,1429305.329263414,2096642.9349521145,3815715.081052226,1941408.2956765408,1052507.828191892,2151848.202393005,1435003.2059640982,1750435.951883039,1093938.318809273,1365145.1903847985,1072832.1435782572,2598604.224475405,997856.3450644793
2020-12-16,1451905.2366159272,1290532.8622229374,1671619.8391791703,1718411.8305734138,1018539.4806970805,1102474.2739374416,1666687.0085804819,1537259.6963644275,6448602.337229879,1730725.1271232984,1622555.7106015673,1311053.2407420087,1236206.5447960931,1270034.9427079929,1714421.553064658,2305693.065511722,2496888.2072530584,1167734.6003589781,1452821.4774144182,2144274.026991964,3877283.710198116,1946806.7857345329,1064674.9108167705,2176836.6811510837,1451657.598481496,1769039.590620427,1127922.0562916726,1385356.6055251586,1090163.4673513402,2572399.4797855974,1005234.1605063062
2020-12-17,1444025.5515956953,1302354.061143555,1663770.7293118727,1731154.5179610648,1007202.380745664,1102394.4235544535,1670610.4103293521,1525615.567077527,6433402.788522964,1743032.5748123317,1613528.8605901783,1305687.4132863067,1237978.2416989317,1281804.5616699473,1680449.6826661874,2314615.1119955597,2486446.5752978097,1162189.5619347305,1446786.3762616676,2120509.180847238,3880049.523215243,1935832.7847213494,1060406.4158368753,2195085.7083714805,1444664.4962442038,1770118.5625675807,1132767.9508231727,1395854.1397276537,1085162.5786706326,2553262.894241812,1005031.7037779288
