index,M1100 Cement Industry,M1200 Food Industry,M1300 Plastics Industry,M2500 Construction Materials and Construction,M2200 Automobile Industry,M9900 Others,M1400 Textile and Fiber,M3700 Sports and Leisure,M2328 Electronic Components,M1500 Electrical Machinery,M1600 Electrical Equipment and Cables,M1722 Biotechnology and Medical Care,M1721 Chemical Industry,M1800 Glass and Ceramics,M1900 Paper Industry,M2000 Steel Industry,M3800 Home and Lifestyle,M2100 Rubber Industry,M2600 Shipping Industry,M2325 Computers and Peripherals,M2324 Semiconductors,M2331 Other Electronics,M2327 Telecommunications and Networking,M2326 Optoelectronics,M2329 Electronic Distribution,M2330 Information Services,M2900 Trade and Retail,"M9700 Oil, Electricity, and Gas",M2700 Tourism and Hospitality,M3600 Digital and Cloud Services,M3500 Green Energy and Environmental Protection
2020-03-24,1383525.4133094114,1064716.6335656932,901703.8406690742,1409599.0017269403,918631.1538522263,813622.0271674198,698013.5371863234,734691.8442693554,1295848.2239422346,1194081.7566513903,1037576.6805780466,799737.8114190052,915770.323130859,689050.5404860814,1328114.6525346586,1098543.6691827092,1677066.4853460086,1030476.0675470444,809748.8281914497,1100168.762418447,1850887.0743433493,1294580.081632671,898918.6261302567,1340139.5100791652,1267539.4427290424,1308201.7170811244,844957.517196094,1255092.7951400976,775393.7901267685,1337617.908254409,988719.0466939436
2020-03-25,1386867.2167788048,1093521.0454358659,940296.1732970353,1457101.819976891,972212.3382126997,844610.6841119147,725038.3808549045,800468.6157699497,1348086.0045789296,1239116.4929670282,1062209.3353094044,814185.9515017592,949145.0154004717,711991.4747002836,1343726.500874989,1127524.1683257646,1732235.4514289328,1052118.6217424385,838269.3214569689,1125156.0772818546,1877956.547065541,1338090.2128518247,914214.055434687,1401470.9449501408,1308463.7700485461,1333970.8265632296,867245.4895319481,1268889.190165748,812020.4490428846,1385917.6764631371,1048659.9317938744
2020-03-26,1380207.689741019,1107677.3009635443,935740.7994579395,1491745.5407188379,1000216.5400382497,858945.2105325258,738488.6798744668,822492.829392092,1352994.9094955414,1247782.6875801957,1059468.0900303177,837508.7653360078,961210.575961301,717031.0369552852,1345451.4341889273,1135243.0169871678,1735239.5219607828,1052933.4042698247,844058.3880951499,1157385.334812278,1891314.2714302854,1342590.5579551829,919634.8214079383,1413722.8273292044,1317069.071627132,1338453.569696645,867504.4242286081,1273029.6506754332,809019.6047585019,1423705.792253409,1045968.7080240839
2020-03-27,1378539.8188769403,1117506.7719952276,941565.3015645514,1494006.2022084927,1021636.351854456,862801.4849691793,736114.6488316861,846513.0561184043,1363023.1691479285,1239298.1758657768,1067896.2789176172,843163.2252090115,978128.234053746,716968.5461220575,1327403.5854174613,1139419.739517983,1759138.9008340174,1051221.5749837752,847596.8043593649,1139021.6335688995,1886254.996598687,1360267.7323071512,936309.7316889503,1411246.8558952964,1322167.5714212486,1338026.5609389464,880579.2656951565,1278585.800506113,819778.4588710543,1416492.2136763218,1067309.2061484067
2020-03-30,1385231.5945113085,1116151.31406328,945651.056993801,1492437.8866397103,1029355.7203588353,863838.4889626281,729715.6316278545,819828.1310589933,1371899.880611894,1238870.943304454,1062111.2261506063,853626.1854028554,966030.735388051,715414.3024631626,1335074.7204629537,1138709.9962164229,1772343.531317585,1049383.7915256687,847893.4049416783,1156612.6978154592,1898780.1356869792,1369398.3205638127,927907.2769049272,1406331.6475629075,1322104.6609820912,1372642.5995033958,879989.769577527,1282047.089639256,819470.0988534228,1430674.4596285534,1071445.4956103216
2020-03-31,1390247.4816155038,1145172.2167158204,957758.3670615666,1511306.0562247825,1033511.0546303625,879013.928904536,733964.3435242268,798847.3180681549,1383371.2519166782,1250377.5600394465,1063312.3281478363,857567.4511735224,972383.989932732,716245.9935738358,1334103.454762677,1142587.4407264516,1760546.4203243223,1046540.6872679064,855691.7967361455,1166516.7708495304,1921015.0915994626,1379513.2801049782,936020.9856150178,1416498.6618367492,1335095.6422986363,1373656.7333291557,895753.680174409,1287273.422862889,832997.8788211297,1414342.5608351096,1084053.9848703106
2020-04-01,1376959.846250556,1153738.716977625,957554.8307377211,1511201.2276556487,1036845.6844897,884611.7232430539,737060.9700784094,791107.1460071023,1394183.2565972446,1248774.2771790812,1070748.0442953692,864064.4540737332,971322.6637665562,719550.5557306876,1332042.035607374,1143494.7204061402,1768115.143470716,1043114.5934687138,868129.3564873006,1172254.0341376085,1904808.2018172957,1378440.5377934678,941363.8199230263,1449336.0009296224,1340809.8304619095,1376460.9948989388,893144.3597467975,1286536.7601628462,828706.1360119823,1419451.8485026965,1074978.4397381751
2020-04-06,1384494.6273609898,1157578.0824510162,965288.0576621526,1510985.2517172587,1050814.7445298778,893023.5110012759,743563.2816933052,787979.0705288652,1407546.3381744262,1250703.9751372496,1079068.7322987951,891239.5881498137,996367.160879836,720778.3316998857,1333797.6300584832,1138650.5378284364,1760815.5044589273,1038723.2591922218,873134.1231760009,1200275.4500835345,1935337.894191649,1386472.52662671,944547.0463215512,1463976.0003032158,1337792.454899091,1391548.9442778337,887177.0971995125,1293013.2635418244,824139.1057439122,1417227.4765583957,1067862.7736828935
2020-04-07,1399738.619003467,1166389.1675781992,993661.9853163313,1528519.6752676412,1061706.383190972,899118.678770231,757736.606410851,818755.942161056,1449193.2791180352,1286101.8985087792,1089157.0195728657,890090.0032361164,1012166.9068102852,740885.4626072241,1331080.4627063791,1149975.826641347,1779606.6840337242,1052418.4576194566,882215.5830063425,1220250.7359589897,1977264.977385647,1417874.7893563423,954318.6700580479,1506032.4871404753,1348225.7042129226,1407163.1579685432,891800.0321992238,1303895.327409761,839146.9673574271,1427811.4391287535,1090294.607810383
2020-04-08,1437702.2189628666,1177488.5294922385,1005716.372628039,1557302.5622719734,1106148.1071538366,916298.1835172107,774233.5476230955,835530.0048901468,1489384.2096699341,1317442.4779120034,1107056.955534902,900277.9216740612,1019178.7085579644,775867.2587254765,1352682.3924017514,1169690.5565596758,1822080.2064355686,1076675.1464965127,902124.3657393176,1220414.6479425274,2003812.0332827468,1439457.654068322,982972.9419653984,1555700.2134497524,1360595.5366500432,1418773.41952003,903718.1698942296,1321255.280436315,863256.3380162317,1427553.675409458,1098589.6300260206
2020-04-09,1437702.2189628666,1176201.7483394803,1014244.76047543,1574352.5304570773,1109251.1151061982,924541.6844435311,770902.1779971645,849382.114763953,1490824.3194015727,1314021.7258342167,1110349.1677468587,919227.9425582691,1016262.3969246594,778485.9304494974,1366169.5006177004,1163895.4367882996,1825794.4094158001,1087306.0067517404,914508.8587629381,1211423.7731299177,2012187.3530296735,1439228.0153455392,992953.5299045765,1573691.3025967588,1374971.34942793,1434714.120253892,914532.3249388301,1318193.9893838677,872956.715872874,1430241.868798701,1102500.180805679
2020-04-10,1440381.2468539118,1179948.251188625,1040148.9377475077,1603706.2694856275,1113905.2546048716,936215.8332276052,780205.3904042756,853584.5726939292,1501117.9371486467,1324344.0149661566,1132587.6670033077,927501.6967950597,1019755.5868886398,799221.6332660401,1365961.3651445264,1180583.4281193365,1848547.3170780777,1126159.568595388,923661.7495246759,1221296.7699544001,2025569.2619929202,1438701.9271465116,1014667.304998831,1576757.0346930656,1389592.524171808,1436502.0680593078,924604.434617017,1321555.7133212748,874933.3704239667,1444805.1350332769,1116530.7815599323
2020-04-13,1435927.2934665335,1180948.2774202602,1045832.1820191179,1589047.1632412493,1103896.6173200845,935233.5660884492,782515.0722312444,836789.22703933,1508078.8701772047,1322660.1345131486,1143791.6560155537,938519.7463346152,1011242.7103737567,798173.8059390009,1348647.3866023447,1176445.938051661,1818379.8534387217,1122046.2182840442,922744.7695576793,1220690.4187418155,2052290.3245616301,1425573.7829874018,1016617.7764794013,1582953.1371574553,1386338.3548540703,1444692.4834408006,925837.6565826358,1320432.7546552762,863810.6919504382,1453174.5328476136,1115626.0497382362
2020-04-14,1450273.2705816764,1195816.4878931968,1056833.8583026433,1616763.733123181,1135725.6038102815,948880.2345094996,798164.3433946159,876602.2807004197,1547738.634516274,1347413.4212890812,1165779.5256457126,954040.7210255846,1029391.8377310643,810340.3130631184,1361886.1213664464,1191209.6270602504,1829276.4171435938,1147399.715362457,939287.0331299829,1237478.406962077,2095727.9163037543,1467291.9989276142,1029022.7493218229,1615790.7657992414,1399741.4691618038,1454548.112117597,950959.8710397438,1333545.4827786125,885508.3789725658,1488728.833006193,1137530.3165986477
2020-04-15,1461918.5805169267,1218258.1950394288,1068970.6097897494,1636732.33452242,1193347.5727523507,965596.2558837739,816122.7677363594,875081.1147385673,1573501.3902901486,1375272.6637609564,1171503.8739826812,958349.0365022667,1048151.7775419194,841366.285042265,1380324.0216907756,1203958.855232167,1860063.9364421484,1155599.9490138057,955909.1769731859,1253198.5758137777,2111974.8670792007,1484675.4039906112,1046019.2055564921,1647801.4869757923,1417708.6752934917,1459986.9423268733,970973.2509284305,1371234.136329744,936286.7938021786,1495117.3221961788,1154850.827374099
2020-04-16,1460135.2019053618,1214019.6781059336,1059612.5203148453,1641833.1245255992,1218017.8490317045,965118.2401885652,810458.1582352774,861693.6356077278,1587030.1636688064,1384973.875878406,1158931.1453381695,966018.2426346996,1046247.7018365854,831458.1479722492,1409171.7126433165,1192755.985663432,1862576.0673289523,1139293.025926016,949403.9071635541,1259096.7010842839,2113158.257869945,1487709.635547182,1064546.2875169138,1660379.1461645358,1413976.0257265626,1489885.8014432718,962755.5215012647,1346476.056254989,912467.8750099197,1520664.7419318778,1149450.534554841
2020-04-17,1464603.2637465834,1209902.855540993,1061967.0946250665,1648429.0238840596,1234958.892789293,968830.7213397721,811201.2313698758,873404.0235134977,1587007.6100178328,1398073.6097976207,1160509.0101938986,965864.8357345219,1048666.2878513038,831106.9979341117,1426775.534997832,1199907.6078325876,1884166.9421628974,1131969.032038699,952375.1715789012,1258311.17017672,2106459.2299397886,1481758.1959070396,1063929.8250872463,1661111.8324463728,1419304.004005713,1482516.9672379685,970880.181587399,1355027.294870913,916148.5112267763,1548684.019365626,1147553.0360420542
2020-04-20,1461928.9249435728,1220909.0800622136,1054780.7662126774,1652831.49538681,1230511.9002725584,978827.0090705585,814341.2414719894,920919.3188123656,1604758.0166801196,1412269.0681347991,1164401.790114121,974627.7043457114,1047986.9677119544,833867.8439100243,1468327.998956839,1202626.9669503155,1904311.3574048723,1138335.825767094,955099.449673653,1266938.2222276758,2108845.5655672075,1479493.5802550914,1055473.0037180118,1672898.3163962546,1421875.9137655112,1489257.8944866708,964382.837441894,1349157.2652305022,912444.9113741706,1553839.6132296408,1156282.061795157
2020-04-21,1442430.5705929662,1187885.352500813,1025827.0636784119,1626606.0491075588,1185030.438519465,953658.6613814115,794338.1402465596,883468.6686798694,1554841.5698389846,1364972.5526872016,1136574.6263769951,945881.2681526868,1015243.1701935778,808417.8382260377,1458048.1142373867,1178045.6635109491,1858603.6390237075,1091295.8205316684,945573.2407924142,1230995.758908694,2057234.7612568343,1448774.9791236636,1036738.9549355053,1606677.8603980602,1395542.7982300087,1450187.2408462113,953384.159468156,1332116.7110868522,886767.7760634379,1532848.4806744321,1130510.3082172049
2020-04-22,1429991.8138577302,1195460.8967902157,1032635.5519785999,1635231.544589123,1182399.4127058464,961625.9200390178,803260.8298416233,891313.5144381693,1567758.5482152377,1375886.1864739712,1141600.1068168473,953664.4957408023,1023626.7694098649,812895.4848892883,1435380.8513733016,1187966.3720141554,1862333.4364515573,1091489.0229516437,944306.9870659359,1251111.5741400137,2078227.601991003,1458552.741983595,1040245.4347205963,1639961.7767444015,1397541.8251267185,1462039.9382996375,957340.041823362,1333776.6286248185,889521.4780360584,1542230.3132963078,1138251.6897060887
2020-04-23,1430884.4471089556,1201305.4432925002,1062516.3384533974,1650777.454801137,1188689.9158339887,970732.073631955,805994.5267127014,906855.4967631534,1583833.582927705,1373511.6440488612,1148571.4296111749,973602.0153121193,1033415.8948379902,819543.6241613104,1427615.4635681354,1190858.6373865607,1853865.013141508,1106988.4692320058,952919.0847684758,1257613.2907949525,2092902.7587646022,1466371.4085196485,1052140.5750351476,1682768.3279469728,1410964.9996523052,1472559.3348498826,962010.5686139148,1328913.0520388312,889104.4436027651,1547386.5493299863,1148135.2009157846
2020-04-24,1432670.338633008,1200125.940941687,1058850.5714480085,1655809.4071061714,1193004.2580965173,983795.5237435127,812782.9230472029,907363.9310655822,1606315.4307559624,1369405.521345731,1149679.9876231775,970879.0669482715,1041055.8993106213,821327.0440315139,1407259.500750643,1187085.642156856,1847505.9234066142,1103803.8664224162,952229.9845698385,1264334.9935215055,2088627.0637910168,1482858.6562783627,1045289.0067431495,1691640.0099002197,1411358.4647863747,1505706.701138484,968872.8037654286,1326338.7822785599,886743.1419349863,1543958.5758459058,1149395.625746382
2020-04-27,1442520.0913927362,1211115.664784081,1089191.167259833,1705699.7312134646,1213327.8468125754,1005407.2543130319,821495.2871312731,956286.4449209201,1635649.7926249686,1408590.856859019,1167019.0922956066,996848.2081956419,1064523.6267882355,834953.4667122925,1432401.0357785341,1199639.3162967053,1885305.4167084543,1141847.4207942868,968219.5251012142,1285083.3562013535,2124281.5153789828,1498446.554289504,1073656.4613415287,1732529.903268183,1427195.8366601008,1556876.9620723391,983565.4212151528,1348942.420444993,902841.45049218,1568492.039150118,1159006.8199126823
2020-04-28,1438954.930259719,1219623.1632369794,1102860.084671679,1725881.5586981447,1216542.1420654422,1021443.8501614893,827985.9781612344,999437.4752185693,1648230.7184806147,1416997.4362872732,1163000.6984517658,989917.4838381257,1086702.0059256712,838945.9390290658,1441398.1294703663,1205883.407431084,1914667.5538837898,1164855.1941356391,982159.8742398289,1298178.7301971072,2147106.938837052,1506595.1038717076,1083490.4519790206,1750380.2232255104,1438105.4765215395,1557289.5920376645,985014.6076973586,1351774.996909324,917786.2701582727,1579342.0634750682,1160915.8964994033
2020-04-29,1455108.0195438617,1228675.9483142318,1131283.5520924935,1769568.6045391255,1223352.133957621,1053185.917021458,846627.1271522498,1029781.2875977621,1685468.4731860594,1437309.4792669462,1179527.7294233937,995980.4431337257,1107699.8647772146,854100.3428765539,1479816.0216484608,1227286.3852674644,1933399.4241863275,1180962.5910899322,1002622.4727524477,1301649.129501073,2181073.748602536,1518609.1200999909,1091713.2163636778,1761126.8497121346,1450746.692492391,1542997.337740709,1006260.7440710303,1375095.3229119591,939556.370747441,1626519.0708283375,1175568.3288669921
2020-04-30,1472163.7287230932,1238392.5271590832,1149189.2057071666,1791092.076642635,1235899.7408390818,1056663.4248724042,859852.3876869476,1049858.983909099,1690605.7025161819,1462546.5418283036,1200418.9239343058,1015710.6391696931,1112872.3469430949,869711.786398391,1481807.9034583892,1251540.0172085431,1944562.932522941,1181245.3801108624,1011305.7855975311,1315815.704875633,2209168.9935840517,1528884.7921764306,1108029.065309851,1785325.3008266652,1469321.2881604657,1546356.7361228662,1014506.2635580935,1381901.9753762567,964545.3908595262,1647836.4503948386,1194267.0515734556
2020-05-04,1457068.9689142324,1223237.2677994575,1146597.0829988169,1773839.3134868839,1214764.2542916678,1047127.8627466547,855681.2484437798,1060217.3886767302,1681791.1998578622,1445327.0777302075,1185145.4110875365,1046321.0056102641,1098871.385702888,848364.2238265133,1461129.5960369387,1243728.2000115905,1924046.6642831194,1178571.5287210918,990731.2080722037,1303945.8596307847,2201773.172241657,1507750.5670249178,1098828.1146470855,1768960.201898745,1445061.0245928192,1538571.2719256084,999241.537673468,1379691.2223429698,949049.346820816,1680411.560000682,1174386.1142219475
2020-05-05,1469909.0738644346,1229415.436425915,1170712.0077321923,1776635.3356445783,1222228.5147980072,1057621.9332111247,867248.6890395002,1074067.2883359727,1705274.5982265598,1475351.414613931,1218026.040786856,1082980.15406146,1126995.9523523177,855671.4512871477,1481200.5436900838,1257151.5441558133,1943224.4441483796,1201120.6189101439,995619.512242925,1301090.1837357108,2208019.888485033,1515489.136516872,1109829.0778544135,1780346.4321189648,1443715.8838712021,1551319.4148498068,1008600.8237409634,1376114.4828034996,951081.6916191764,1737881.992973486,1198440.4149138213
2020-05-06,1463997.4716712337,1226076.1088147142,1195602.9606989382,1776169.3899014913,1217254.992888149,1067253.2187903759,862852.4660774136,1088152.2668195653,1696686.0384132112,1468788.5693592706,1218463.9314506878,1099079.970450151,1151002.422319799,849133.3862608109,1472530.1368897124,1253523.7090319924,1943915.275497777,1186055.105858146,997158.0156429284,1301473.7256017246,2237218.7828869424,1519835.9203780089,1115300.6744465653,1784263.9353785834,1442586.4595141404,1564275.0488520632,1004919.9648399805,1374063.1142097437,933393.0880873002,1696571.1637644668,1214115.000884284
2020-05-07,1466538.3191466844,1242225.5300879402,1189363.015639026,1794331.372176497,1227072.3427728077,1076846.2435020488,872934.0286911078,1086541.7437254586,1720132.2785908442,1480990.4986201483,1219182.0056142926,1122546.3058395698,1176799.6914427544,870752.3122012862,1518309.682638128,1258023.0329752571,1971884.8604346458,1198200.9463901406,1002347.3157583436,1322047.2112469317,2338976.1256987248,1533006.5983128839,1125742.5782098894,1824348.7904292035,1448560.9852995207,1570183.7027201853,1012586.3155594231,1385908.3819504096,944789.4132498143,1674207.2403478988,1218930.6783126458
2020-05-08,1473323.8284367654,1237795.1411471483,1174189.1048692346,1776794.7926116027,1229097.67629939,1064045.2997268022,865319.9519218027,1070334.2890135348,1737810.6578885484,1495401.1616623125,1219125.4131527315,1088092.6156523149,1152886.31968152,869866.0609676744,1484634.5864208783,1256552.099344054,1994215.3184718285,1223462.315587737,1001378.831928834,1327881.851920056,2342054.2369461814,1533367.4843463765,1146550.1390804232,1811826.074295999,1466324.3063220968,1562580.869279447,1013488.073493308,1380928.793622309,947414.9167416048,1672501.5558159929,1211580.3225029549
2020-05-11,1481810.560040022,1240510.014288581,1169276.4963002633,1772673.5069857836,1232094.710630562,1058794.4360440774,860591.9861891442,1064995.0289183492,1762229.399470669,1492938.8224344046,1228673.1027070289,1095359.4757155457,1147281.8158208453,871544.2192758967,1474442.3959577146,1266160.636923286,1986896.579063374,1211878.0435974644,1005648.2284152432,1330658.6690472462,2364360.524688202,1555045.8793313003,1178320.2540413535,1869789.9421850364,1473761.8908486734,1540599.2496827422,1019179.0825350941,1394978.9809713555,968225.4940078616,1685440.3706581567,1227628.4075210516
2020-05-12,1476741.749448224,1239252.902838699,1158341.4170353785,1760046.6715792215,1233712.3817978485,1059170.340754018,848530.8063732536,1065971.314335854,1770224.1869947414,1476618.4465535881,1207434.008366075,1100729.9084193944,1141449.9118875791,861711.3341508462,1509611.1383179086,1259925.6190033467,1975680.0333393759,1192261.9557011856,996015.4987526701,1328112.6703645901,2358916.6736549237,1562020.3528162788,1177807.3512268045,1876379.0804688612,1475498.4383508922,1534453.5728342773,1013821.8309215836,1394325.8419862958,962621.9265841637,1663518.014566373,1218651.2628885594
2020-05-13,1472516.5200728814,1246888.7938324127,1165910.070934633,1759249.895413624,1241902.9114421376,1075188.6972869574,855649.7697283006,1071785.6700392757,1767843.3573604296,1480217.1536846834,1211728.2890715238,1117756.0180370915,1140412.7139203895,859041.3140382728,1506788.55888944,1254029.9964970865,1980371.824982676,1191623.2634507346,995290.3313140438,1331644.9951133064,2353772.6457573464,1573951.9149513154,1178970.9725455774,1888029.737595819,1476610.957726068,1540917.9162115029,1027120.2761426162,1395301.9494101123,963289.1375049609,1651524.2992075502,1217318.8571149693
2020-05-14,1469979.8998583443,1236957.5921275653,1139159.406255042,1736063.2719399566,1201797.4777151889,1055908.0144389768,842510.1064079831,1054107.4047638373,1737727.7004795687,1471926.4399370193,1190476.9449912389,1103523.1896073509,1127036.6797972694,853536.2535097278,1492939.7893819872,1244923.2210594655,1950751.9959192828,1165575.9838108008,978577.430450476,1308433.154716624,2305861.4607046805,1536465.114155161,1177400.6466714556,1870928.7347368188,1461816.7402887114,1511320.08624032,1018741.8566195985,1381982.4318334018,951682.067646307,1660276.0691063486,1214737.481287021
2020-05-15,1472520.9048696246,1236010.5651743745,1149725.9028342818,1749366.3925737794,1189706.941471623,1051232.969717363,837715.9754126463,1081613.7053335335,1736561.9623426462,1472594.1760865136,1186443.424581086,1104534.0675335964,1117599.964979891,843549.0895985693,1493336.1563290218,1247279.9996651444,1947685.644626277,1175997.487857621,985377.3440701462,1300156.7813837684,2339524.856506128,1536394.363320091,1173939.0634618024,1870413.5133277583,1472459.1897083735,1510752.4906952456,1022028.5700965935,1388481.3158362485,946249.3036306449,1669178.364674828,1235248.1941977774
2020-05-18,1466608.9241953867,1232849.6894680543,1162051.1796952882,1754238.4474356368,1201884.1291741119,1067439.2105620294,837783.4131937877,1162842.8824868456,1734055.3867453458,1481487.3914242613,1189901.232711141,1138636.1972749245,1133532.4096697988,850029.5375021589,1518240.9292316204,1250833.0343243869,1974801.3549358156,1193415.022285286,999300.1526256711,1286780.9792473132,2352182.6499737445,1519956.2897653892,1189324.0907296876,1844558.9306487164,1481352.9726723207,1519619.6858754267,1019240.3348033417,1390286.9710534385,960493.1879287434,1682225.1314670125,1246392.225904868
2020-05-19,1474245.178088611,1242317.0018724187,1201496.5633517776,1778433.0471822913,1219263.0572773118,1068734.3503375803,851952.4673040558,1200713.3667635396,1744425.974930068,1503517.516984122,1195908.7919628592,1142463.8710890207,1132039.3890286803,864069.3783333693,1562979.1459941128,1254794.3522187483,2000157.5404557288,1205635.367466687,1016820.9928157874,1294730.9340521868,2391060.9795547323,1525518.271026106,1184392.4743192403,1847389.2945048774,1487168.9582168488,1527201.602634983,1018357.0028460824,1389659.163845225,969236.1217932872,1666947.7393169515,1250062.0672595843
2020-05-20,1471708.5575953985,1240838.5478028485,1202729.8406437896,1769143.7535253027,1222064.5353802477,1074700.3194366926,849904.4137987364,1258260.1405210232,1742686.995825885,1508988.7069904844,1192044.2909243386,1153043.5132899391,1141507.0735410522,860130.4107734849,1554758.7631763965,1250136.8027486634,2002846.626514807,1211635.1970764638,1014668.5636524693,1298995.2105960387,2412162.0800749287,1537584.5318517592,1187163.2004137419,1875053.0743825259,1486466.8589511616,1529235.298893737,1016403.4934443507,1386004.9364836682,959975.1142046269,1716113.0166910756,1240712.9849685533
2020-05-21,1473402.0705900632,1249524.7086995598,1203512.2239145273,1787707.6625181297,1237295.5277681719,1093109.6114990995,860390.3825956336,1320961.3695242447,1758793.4425436987,1522506.399719091,1193304.406191575,1155025.4408045923,1149579.6160561992,865604.594617387,1552044.6352682693,1251594.0888858547,2032988.38058815,1222072.8762961342,1031692.1891086763,1325199.9656944536,2442632.0926906145,1552381.3326259952,1183198.9389071718,1900259.7344476534,1501196.0916610968,1536097.688828245,1029017.6574171352,1389004.062543765,970842.5566925223,1778129.6908450003,1243150.9677694743
2020-05-22,1471710.5018666578,1232301.2225544732,1198498.9377308418,1773362.0882204184,1229228.402016441,1089694.4616441787,855638.0134609634,1285737.3024884132,1745219.6835074862,1498544.821220259,1180865.0995772567,1173349.6992352798,1139367.586844095,851145.8339523021,1542776.1521354413,1240472.4049310605,2002933.660630596,1200383.167334656,1012936.8100816085,1303706.4993741573,2423468.925155695,1533635.9822556344,1152753.4393725288,1856332.20643706,1495402.3770293996,1525084.4087275206,1030524.1873584066,1386033.578133346,960219.6133143161,1749936.6101711325,1221943.087503655
2020-05-25,1471710.5018666578,1239189.4179475124,1207470.9265585584,1791176.1296802687,1235720.7354536327,1082318.3842836672,870917.5303950565,1300255.5915135557,1764753.017331679,1511376.4571994978,1188725.8858888312,1216172.968020451,1127056.078840334,854568.7296933173,1572392.3417186656,1243185.2254188468,2027027.5536405577,1200755.0961640936,1017317.4825765041,1319211.0085178858,2483755.500532172,1546678.1883045803,1152836.92054726,1844547.7127557625,1505739.3293383042,1533882.7311171303,1023536.5784830195,1390416.2176019826,1040433.110932588,1739921.5132691471,1226437.4896194187
2020-05-26,1476796.9608403877,1247407.5522093757,1210696.113039798,1806940.2511053004,1232690.860358197,1077140.258075954,890662.6587528847,1314216.6420247043,1770759.9980053892,1521411.9149910784,1201239.3481435112,1217474.6324245667,1133038.225946667,860305.0670273934,1584097.75515009,1249903.7556878093,2041697.7661645776,1205556.7323635737,1023826.916970118,1330419.289919821,2467513.825319983,1554348.4409599127,1177622.903819931,1850285.706571883,1509767.3181609937,1542271.5727537854,1024416.0962447848,1397320.5483792173,1091197.832838122,1741226.227204892,1231473.951273057
2020-05-27,1468358.2757590986,1251183.8472202674,1201437.643990072,1817027.2406787046,1243004.8329533483,1082291.1690206565,903096.5628069426,1327093.1836528233,1773638.114534361,1535031.0860109224,1217833.0389199199,1173170.4875335046,1148636.448028464,864585.286864517,1570345.2666555727,1246634.2989512652,2045810.9032852186,1209653.3367986341,1029825.3422163117,1327214.2394811178,2485877.9575261343,1553768.1544655606,1176064.6932374313,1881251.3239458208,1504245.9431844687,1545599.316215952,1028024.8038295974,1396044.5057632695,1108160.140300226,1800467.090274484,1241426.0244112539
2020-05-28,1460761.2594683596,1242959.0881324196,1209724.213346816,1809239.4176144423,1232077.949020091,1076900.9589383628,914279.8036276968,1317655.4132676946,1765093.6316273692,1526850.4492815675,1217910.3112543784,1148353.7133158382,1129930.0784877024,861448.3037965737,1568281.5809390235,1256865.8481542042,2046274.2601245588,1201194.0229700836,1018861.5221059909,1325128.03845409,2498289.9324791403,1548585.9658505498,1156375.7485007169,1857374.678083512,1502052.9548738124,1531268.1907901068,1022326.8355121627,1388068.288522548,1120813.108153249,1753994.5536331092,1231697.154270304
2020-05-29,1465847.967287855,1243647.6176976187,1212804.012397478,1825428.9639757238,1237444.4825179663,1088393.8770032555,923411.1351547639,1308096.0141378934,1780598.8387750871,1531364.7977487515,1224639.0955739955,1154864.2008471158,1141252.079550182,866852.0492780095,1572188.1216216173,1256860.2334548067,2085359.534102886,1193513.832424948,1022902.3691627912,1341002.7439512103,2511191.506117139,1542308.3015264564,1167151.8872258523,1859445.733012395,1492861.7431108798,1553982.6811390042,1019393.5649647559,1390184.9248862467,1132633.7683189353,1772896.3464634183,1226671.1585903491
2020-06-01,1475187.0904350947,1259635.5396187096,1223195.1814769625,1854015.405606485,1244313.6259634811,1095482.4771925835,942349.5168920066,1306351.0803761599,1801797.3714118951,1535089.335021344,1229967.6901723605,1152119.8674216378,1139559.0282208147,876624.8284138669,1579068.9206226387,1280462.6946369517,2092795.383104172,1223535.3605311592,1029962.5461868638,1348036.0104721275,2608131.3478994025,1555423.2039140386,1192237.6831414758,1884769.0896634096,1508778.512492922,1572598.8460203027,1043215.8973627863,1399887.090663436,1142086.6669787737,1782676.7080671522,1232929.964380695
2020-06-02,1480232.9716159871,1262205.4807427751,1220220.6550936333,1858362.400543171,1235671.0561135898,1095714.12970901,948401.3989449226,1319536.0306157123,1799686.9861647263,1531120.3897298416,1224613.8023974907,1127925.772928743,1137117.6554826645,877148.7099120216,1568928.0332632172,1282811.5892404271,2093133.738758006,1222965.131402579,1032160.5395529394,1355018.316426365,2606068.8721460244,1564497.0300951435,1199433.1195023232,1882792.7657097238,1511611.4896566125,1577198.6251715594,1042076.2794611357,1402669.2025727958,1129325.048645008,1785314.3015162882,1236891.7707461186
2020-06-03,1493674.3778378777,1269832.52148804,1247994.892126882,1875001.2259634389,1264586.8775554064,1116037.7114916206,964202.5254282946,1346421.401054691,1803358.6100478875,1548710.4877298386,1231396.8706830554,1153353.888861956,1153431.6871096266,898819.6428620684,1575659.5602250171,1294788.706652199,2103219.065234755,1239132.4779532524,1043962.0340811511,1371190.7499826946,2630658.791571855,1575510.8651332536,1203268.9958668489,1904259.3556436517,1514062.8084723756,1585888.0979916258,1047337.3299312349,1405741.2452352347,1158689.8929279712,1788164.427527297,1249486.831279689
